Greece,841 00,SYROS,,,+30 2281 024258,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,640 04,THASSOS,,,+30 2593 023144,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,540 06,THESSALONIKI 17,,,+30 231 0214624,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,540 02,THESSALONIKI 18,,,+30 231 0538691,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,540 01,THESSALONIKI 19,,,+30 231 0529819,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,540 12,THESSALONIKI 20,,,+30 231 0543590,,2-Mar,,0730-2000,-,-,0730-2000,0730-2000,0730-2000,0730-2000,0730-2000,-,-,-,,,,,
Greece,540 13,THESSALONIKI 21,,,+30 231 0227274,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,540 14,THESSALONIKI 22,,,+30 231 0842670,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,544 01,THESSALONIKI 44,,,+30 231 0906020,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,541 01,THESSALONIKI K,,,+30 231 0224752; +30 231 0263209,,2-Mar,,0730-2000,0730-1415,0900-1300,0730-2000,0730-2000,0730-2000,0730-2000,0730-2000,0730-1415,0900-1300,0900-1300,,,,,
Greece,551 01,THESSALONIKI KALAMARIA,,,+30 231 0422646,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,560 00,THESSALONIKI KD,,,+30 231 0651700,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,847 00,THIRA,,,+30 2286 022698,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,322 00,THIVA,,,+30 2262 024646,,2-Mar,,0730 1415,-,-,0730 1415,0730 1415,0730 1415,0730 1415,0730 1415,-,-,-,,,,,
Greece,842 00,TINOS,,,+30 2283 023787,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,421 00,TRIKALA,,,+30 2431 024347,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,221 00,TRIPOLI,,,+30 271 0226203,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,702 00,TYMPAKI,,,+30 2892 051683,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,591 00,VERIA,,,+30 2331 023444,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,380 01,VOLOS,,,+30 2421 036300,,2-Mar,,0730-2000,-,-,0730-2000,0730-2000,0730-2000,0730-2000,0730-2000,-,-,-,,,,,
Greece,671 00,XANTHI,,,+30 2541 027757,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,204 00,XYLOKASTRO,,,+30 2743 023833,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,180 40,YDRA,,,+30 2298 053398,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Greece,291 00,ZAKYNTHOS,,,+30 2695 025127,,2-Mar,,0730-1415,-,-,0730-1415,0730-1415,0730-1415,0730-1415,0730-1415,-,-,-,,,,,
Grenada,,S GEORGE'S ,Grenada Telecommunications Limited (GRENTEL) P.O. Box 119,,+1 473 440 2123,,2-Mar,,0730-1800,0730-1300,1000-1200,0730-1800,0730-1800,0730-1800,0730-1800,0730-1800,0730-1300,1000-1200,1000-1200,,,,,
Guinea-Bissau,5000,BAFATA,,,+245 411114,,Information not available,,0800-1900,0800-1100,-,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1100,-,-,,,,,
Guinea-Bissau,1001,BISSAU,,,+245 201465,,Information not available,,0800-1830,0800-1230,-,0800-1830,0800-1830,0800-1830,0800-1830,0800-1830,0800-1230,-,-,,,,,
Guinea-Bissau,3300,BISSORA,,,+245 215335,,Information not available,,0800-1900,0800-1100,-,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1100,-,-,,,,,
Guinea-Bissau,7100,BUBA,,,+245 611133,,Information not available,,0800-1900,0800-1100,-,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1100,-,-,,,,,
Guinea-Bissau,4000,CACHEU,,,+245 921110,,Information not available,,0800-1900,0800-1100,-,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1100,-,-,,,,,
Guinea-Bissau,4100,CANCHUNGO,,,+245 911201,,Information not available,,0800-1900,0800-1100,-,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1100,-,-,,,,,
Guinea-Bissau,8000,CATIO,,,+245 711151,,Information not available,,0800-1900,0800-1100,-,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1100,-,-,,,,,
Guinea-Bissau,3000,FARIM,,,+245 351129,,Information not available,,0800-1900,0800-1100,-,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1100,-,-,,,,,
Guinea-Bissau,6000,GABU,,,+245 511112,,Information not available,,0800-1900,0800-1100,-,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1100,-,-,,,,,
Guinea-Bissau,3400,MANSOA,,,+245 311149,,Information not available,,0800-1900,0800-1100,-,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1100,-,-,,,,,
Honduras,,TEGUCIGALPA COMERCIO ,Edificio Camara de Comercio,,+504 232 2468,,2-Mar,,0700-1900,-,-,0700-1900,0700-1900,0700-1900,0700-1900,0700-1900,-,-,-,,,,,
Honduras,,TEGUCIGALPA TELECOM ,Palacio de Telecomunicaciones,,+504 237 9715,,2-Mar,,N,N,0700-1700,N,N,N,N,N,N,0700-1700,0700-1700,,,,,
Honduras,,ALTERNATIVE MAIN INTERNATIONAL BUREAUX,,,,,,,,,,,,,,,,,,,,,,
Honduras,,LA CEIBA ,Edificio HONDUTEL,,+504 443 0700,,2-Mar,,0700-2100,-,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,-,-,-,,,,TRUE,
Honduras,,S PEDRO SULA ,Edificio HONDUTEL,,+504 552 4923,,2-Mar,,0700-2100,0700-1200,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,0700-1200,-,-,,,,TRUE,
Hungary,,BUDAPEST,"Bureau de poste de Budapest 62
Teréz Krt. 105",,+36 1 153 46 70,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,UTC +2,,,
Hungary,,BUDAPEST,"Bureau de poste de Budapest 62
Teréz Krt. 105",,+36 1 131 95 62,,3,,N,N,N,N,N,N,N,N,N,N,N,,UTC +2,,,
Hungary,,BUDAPEST,"Bureau de poste de Budapest 62
Teréz Krt. 105",,+36 1 131 96 62,,3,,,,,,,,,,,,,,UTC +2,,,
Iceland,101,REYKJAV�K ,P�st�tib� R-1,,+354 580 1191,,2-Mar,,0900-1630,-,-,0900-1630,0900-1630,0900-1630,0900-1630,0900-1630,-,-,-,,,,,
India,400001,BOMBAY ,"Videsh Sanchar Nigam Ltd., Bombay Branch Videsh Sanchar Bhavan Mahatma Gandhi Road",,+91 22 954321; +91 22 942222  1),"1) Numéro réservé à la transmission internationale de télécopies de ""privé à public"" et inversement (Recommandation UIT-T F.190).
1) Number reserved for the international transmission of ""private-to-public"" facsimiles and vice-versa (ITU-T Recommendation F.190).
1) Número reservado para la transmisión internacional de mensajes facsímil de terminal ""privado a público"" y viceversa. (Recomendación UIT-T F.190).",3,"3) L'Administration de l'Inde précise que les télécopieurs des bureaux Bureaufax fonctionnent en mode automatique.
3) The Indian Administration points out that the facsimile machines in Bureaufax bureaux operate in automatic mode.
3) La Administración de la India precisa que los aparatos facsímil de las oficinas Burofax funcionan en modo automático.",N,N,N,N,N,N,N,N,N,N,N,,,,,
India,700001,CALCUTTA ,"Videsh Sanchar Nigam Ltd., Calcutta Branch Poddar Court, 18, Rabindra Sarani",,+91 33 954321; +91 33 943333  1),"1) Numéro réservé à la transmission internationale de télécopies de ""privé à public"" et inversement (Recommandation UIT-T F.190).
1) Number reserved for the international transmission of ""private-to-public"" facsimiles and vice-versa (ITU-T Recommendation F.190).
1) Número reservado para la transmisión internacional de mensajes facsímil de terminal ""privado a público"" y viceversa. (Recomendación UIT-T F.190).",3,"3) L'Administration de l'Inde précise que les télécopieurs des bureaux Bureaufax fonctionnent en mode automatique.
3) The Indian Administration points out that the facsimile machines in Bureaufax bureaux operate in automatic mode.
3) La Administración de la India precisa que los aparatos facsímil de las oficinas Burofax funcionan en modo automático.",N,N,N,N,N,N,N,N,N,N,N,,,,,
India,700091,CALCUTTA," SDF Videsh Sanchar Nigam Ltd., SDF Building Sector 5, Salt Lake",,+91 33 9100012,,3,"3) L'Administration de l'Inde précise que les télécopieurs des bureaux Bureaufax fonctionnent en mode automatique.
3) The Indian Administration points out that the facsimile machines in Bureaufax bureaux operate in automatic mode.
3) La Administración de la India precisa que los aparatos facsímil de las oficinas Burofax funcionan en modo automático.",N,N,N,N,N,N,N,N,N,N,N,,,,,
India,600002,MADRAS ,"Videsh Sanchar Nigam Ltd., Madras Branch Videsh Sanchar Bhavan 5, Swami Sivanand Salai",,+91 44 954321; +91 44 944444  1),"1) Numéro réservé à la transmission internationale de télécopies de ""privé à public"" et inversement (Recommandation UIT-T F.190).
1) Number reserved for the international transmission of ""private-to-public"" facsimiles and vice-versa (ITU-T Recommendation F.190).
1) Número reservado para la transmisión internacional de mensajes facsímil de terminal ""privado a público"" y viceversa. (Recomendación UIT-T F.190).",3,"3) L'Administration de l'Inde précise que les télécopieurs des bureaux Bureaufax fonctionnent en mode automatique.
3) The Indian Administration points out that the facsimile machines in Bureaufax bureaux operate in automatic mode.
3) La Administración de la India precisa que los aparatos facsímil de las oficinas Burofax funcionan en modo automático.",N,N,N,N,N,N,N,N,N,N,N,,,,,
India,600006,MADRAS CONTINENTAL PLAZA ,"Videsh Sanchar Nigam Ltd., Continental Plaza 705 Anna Salai",,+91 44 943333  2),"2) Numéro réservé à la transmission internationale de télécopies entre ""Bureaux publics"" (Bureaufax)  (Recommandation UIT-T F.170) ou à la transmission internationale de télécopies de ""privé à public"" et inversement. (Recommandation UIT-T F.190).
2) Number reserved for the international transmission of facsimiles between ""public bureaux (Bureaufax) (ITU-T Recommendation F.170) or international transmission of ""private-to-public"" facsimiles and vice-versa (ITU-T Recommendation F.190).
2) Número reservado para la transmisión internacional de mensajes facsímil entre ""Oficinas públicas"" (Burofax)  (Recomendación UIT-T F.170) o la transmisión internacional de mensajes facsímil de terminal ""privado a público""  y viceversa (Recomendación UIT-T F.190).",3,"3) L'Administration de l'Inde précise que les télécopieurs des bureaux Bureaufax fonctionnent en mode automatique.
3) The Indian Administration points out that the facsimile machines in Bureaufax bureaux operate in automatic mode.
3) La Administración de la India precisa que los aparatos facsímil de las oficinas Burofax funcionan en modo automático.",1000-1900,1000-1900,1000-1900,1000-1900,1000-1900,1000-1900,1000-1900,1000-1900,1000-1900,1000-1900,1000-1900,,,,,
India,110001,NEW DELHI ,"Videsh Sanchar Nigam Ltd., New Delhi Branch Videsh Sanchar Bhavan Bangla Sahib Road",,+91 11 954321; +91 11 941111  1),"1) Numéro réservé à la transmission internationale de télécopies de ""privé à public"" et inversement (Recommandation UIT-T F.190).
1) Number reserved for the international transmission of ""private-to-public"" facsimiles and vice-versa (ITU-T Recommendation F.190).
1) Número reservado para la transmisión internacional de mensajes facsímil de terminal ""privado a público"" y viceversa. (Recomendación UIT-T F.190).",3,"3) L'Administration de l'Inde précise que les télécopieurs des bureaux Bureaufax fonctionnent en mode automatique.
3) The Indian Administration points out that the facsimile machines in Bureaufax bureaux operate in automatic mode.
3) La Administración de la India precisa que los aparatos facsímil de las oficinas Burofax funcionan en modo automático.",N,N,N,N,N,N,N,N,N,N,N,,,,,
Iran (Islamic Republic of),,TEHERAN ,Switching Center,,+98 21 6402299; +98 21 6404899; +98 21 6402999,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Israel,10000 - 39999,HAIFA POSTFAX CENTER,22 Haneviin Str. 31999 HAIFA,,+972 4 830 4322,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Israel,40000 - 79999,TEL AVIV POSTFAX CENTER ,7 Miqwe-Israel Str. 61999 TEL AVIV,,+972 3 564 3614,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Italy,10015 - 58100,MILANO CORDUSIO ,"Via Cordusio, 4",,+39 02 86454077; +39 02 874868; +39 02 860918,,2-Mar,,0830-1730,0830-1330,0930-1530,0830-1730,0830-1730,0830-1730,0830-1730,0830-1730,0830-1330,0930-1530,0930-1530,,,,,
Italy,00040 - 04100,ROMA S SILVESTRO ,"Via della Mercede, 96",,+39 06 6797320; +39 06 6797509; +39 06 6783129,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Italy,64022 - 98168,,,,,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Jamaica,,KINGSTON,15 North Street,,+1 876 922 0258; +1 876 922 6005,,2-Mar,,0700-2230,0700-2230,0700-2230,0700-2230,0700-2230,0700-2230,0700-2230,0700-2230,0700-2230,0700-2230,0700-2230,,,,,
Jamaica,,NEW KINGSTON ,Jamaica,,+1 876 926 3049,,2-Mar,,0900-1700,-,-,0900-1700,0900-1700,0900-1700,0900-1700,0900-1700,-,-,-,,,,,
Kenya,,NAIROBI ,Bureaufax Centre Extelcoms House,,+254 20 330170,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Kenya,,MOMBASA ,Bureaufax Centre,,+254 41 315557,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Kuwait,13001,SAFAT KUWAIT ,Central Telegraph Office (CTO) Telecommunications Center,,+965 242 3960; +965 242 1682,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Latvia,LV1000 - LV1999,RIGA,,,+371 6 7 334645; +371 6 7 331920,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Latvia,LV2000 - LV5799,,,,,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Latvia,LV51XX,AIZKRAUKLE,,,+371 6 51 22565,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV43XX,ALUKSNE,,,+371 6 43 22501,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV45XX,BALVI,,,+371 6 45 22793,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV39XX,BAUSKA,,,+371 6 39 22268,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV41XX,CESIS,,,+371 6 41 22788,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV54XX,DAUGAVPILS,,,+371 6 54 22686,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV37XX,DOBELE,,,+371 6 37 81324,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV44XX,GULBENE,,,+371 6 44 97692,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV52XX,JEKABPILS,,,+371 6 52 31446,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV30XX,JELGAVA,,,+371 6 30 12445,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV56XX,KRASLAVA,,,+371 6 56 21103,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV33XX,KULDIGA,,,+371 6 33 50445,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV34XX,LIEPAJA,,,+371 6 34 80547,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV40XX,LIMBAZI,,,+371 6 40 22162,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV57XX,LUDZA,,,+371 6 57 22290,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV48XX,MADONA,,,+371 6 48 21140,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV50XX,OGRE,,,+371 6 50 22615,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV53XX,PREILI,,,+371 6 53 22436,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV46XX,REZEKNE,,,+371 6 46 24405,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV38XX,SALDUS,,,+371 6 38 22355,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV32XX,TAISI,,,+371 6 32 22115,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV31XX,TUKUMS,,,+371 6 31 81168,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV47XX,VALKA,,,+371 6 47 25768,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV42XX,VALMIERA,,,+371 6 42 25595,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Latvia,LV36XX,VENTSPILS,,,+371 6 36 29630,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Liberia,,MONROVIA,Libtelco Annex one Nelson Street,,+231 225217; +231 225036,,2-Mar,,0800-1700,0800-1200,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1200,-,-,,,,,
Luxembourg,L-3290,,Centre de Tri Bettembourg,,+352 2453 8353,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
"Macao, China (CTM)",,"MACAO, CHINA ",Central Telegraph Office Rua Pedro Coutinho No. 25,,+853 2855 1092,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
"Macao, China (POST)",,"MACAO, CHINA ",Esta�ao Central de Atendimento ao p�blico Largo de Senado,,+853 2855 0177,,2-Mar,,0900-1800,0900-1300,-,0900-1800,0900-1800,0900-1800,0900-1800,0900-1800,0900-1300,-,-,,,,,
Madagascar,101,ANTANANARIVO SECTION PHILA. ,Section philat�lique Antaninarenina,,+261 20 22 312 01,,2,,0730-1130 1400-1800,-,-,0730-1130 1400-1800,0730-1130 1400-1800,0730-1130 1400-1800,0730-1130 1400-1800,0730-1130 1400-1800,-,-,-,,,,,
Madagascar,301,FIANARANTSOA ,Recette principale des PTT,,+261 20 22 508 43,,2,,0730-1130 1400-1800,-,-,0730-1130 1400-1800,0730-1130 1400-1800,0730-1130 1400-1800,0730-1130 1400-1800,0730-1130 1400-1800,-,-,-,,,,,
Malawi,,BLANTYRE,,,+265 1 635088,,3,,0730-1800,0800-1600,0800-1600,0730-1800,0730-1800,0730-1800,0730-1800,0730-1800,0800-1600,0800-1600,0800-1600,,,,,
Malawi,,LILONGWE,,,+265 1 743457,,3,,0730-1800,0800-1600,0800-1600,0730-1800,0730-1800,0730-1800,0730-1800,0730-1800,0800-1600,0800-1600,0800-1600,,,,TRUE,
Malawi,,LIMBE,,,+265 1 640910,,3,,0730-1800,0800-1600,0800-1600,0730-1800,0730-1800,0730-1800,0730-1800,0730-1800,0800-1600,0800-1600,0800-1600,,,,TRUE,
Malawi,,MZUZU,,,+265 1 335025,,3,,0730-1800,0800-1600,0800-1600,0730-1800,0730-1800,0730-1800,0730-1800,0730-1800,0800-1600,0800-1600,0800-1600,,,,TRUE,
Malawi,,ZOMBA,,,+265 1 533058,,3,,0730-1800,0800-1600,0800-1600,0730-1800,0730-1800,0730-1800,0730-1800,0730-1800,0800-1600,0800-1600,0800-1600,,,,TRUE,
Maldives,20 03,"MALE' DHIRAAGU PVT Ltd., ","19, Medhuziyaaraiy Magu",,+960 332 2800,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Mali,,BAMAKO EMS/GM,,,+223 222 3950,,3,,0730-1800,0800-1200,-,0730-1800,0730-1800,0730-1800,0730-1800,0730-1800,0800-1200,-,-,,,,,
Mauritus,,CANDOS,,,+230 4248500,,2-Mar,,0830-1730,0830-1200,-,0830-1730,0830-1730,0830-1730,0830-1730,0830-1730,0830-1200,-,-,,,,,
Mauritus,,CASSIS,,,+230 2087882,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Mauritus,,FOREST SIDE,,,+230 6748500,,2-Mar,,0830-1730,0830-1200,-,0830-1730,0830-1730,0830-1730,0830-1730,0830-1730,0830-1200,-,-,,,,,
Mauritus,,PLAINE VERTE,,,+230 2418500,,2-Mar,,0830-1730,0830-1200,-,0830-1730,0830-1730,0830-1730,0830-1730,0830-1730,0830-1200,-,-,,,,,
Mauritus,,PORT LOUIS-PLC BUILDING,,,+230 2110500,,2-Mar,,0700-2200,0700-2200,0700-2200,0700-2200,0700-2200,0700-2200,0700-2200,0700-2200,0700-2200,0700-2200,0700-2200,,,,,
Mauritus,,PORT LOUIS-ROGERS HOUSE,,,+230 2110600,,2-Mar,,0830-1730,0830-1400,-,0830-1730,0830-1730,0830-1730,0830-1730,0830-1730,0830-1400,-,-,,,,,
Mauritus,,RIVIERE DU REMPART,,,+230 4128500,,2-Mar,,0830-1730,0830-1200,-,0830-1730,0830-1730,0830-1730,0830-1730,0830-1730,0830-1200,-,-,,,,,
Mauritus,,ROSE HILL,,,+230 4648500,,2-Mar,,0830-1730,0830-1200,-,0830-1730,0830-1730,0830-1730,0830-1730,0830-1730,0830-1200,-,-,,,,,
Mauritus,,TERRE ROUGE,,,+230 2488500,,2-Mar,,0830-1730,0830-1200,-,0830-1730,0830-1730,0830-1730,0830-1730,0830-1730,0830-1200,-,-,,,,,
Mauritus,,TRIOLET,,,+230 2615500,,2-Mar,,0830-1730,0830-1200,-,0830-1730,0830-1730,0830-1730,0830-1730,0830-1730,0830-1200,-,-,,,,,
Mexico,11410,"MEXICO, D.F. ",Tacuba 8,,+52 55 5512 1894,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Mexico,44100,"GUADALAJARA, JAL.",Av. Alcade y Juan Alvarez,,+52 33 3613 9573,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Mexico,83000,"HERMOSILLO, SON ",Rosales y Serdan.,,+52 662 213 1924,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Mexico,64000,"MONTERREY, N.L. ",Zaragoza y Washington,,+52 81 8343 6534,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Mexico,91700,"VERACRUZ, VER ",Marina Mercante s/n,,+52 229 2931 4341,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Moldova,2012,CHISINAU ,"134, Bd. Stefan Cel Mare",,+373 22 24 55 33; +373 22 22 35 23,,3,,0800-1900,0800-1900,0800-1800,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1800,0800-1800,,,,,
Myanmar,11182,YANGON,,,+95 1 370 688,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Namibia,,GOBABIS,,,+264 681 2608,,3,,0830-1300; 1400-1630,0800-1200,-,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0800-1200,-,-,,,,,
Namibia,,GROOTFONTEIN,,,+264 673 13414,,3,,0830-1300; 1400-1630,0800-1200,-,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0800-1200,-,-,,,,,
Namibia,,KEETMANSHOOP,,,+264 631 2011,,3,,0830-1300; 1400-1630,0800-1200,-,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0800-1200,-,-,,,,,
Namibia,,MARIENTAL,,,+264 661 588,,3,,0830-1300; 1400-1630,0800-1200,-,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0800-1200,-,-,,,,,
Namibia,,OSHAKATI,,,+264 675 121528,,3,,0830-1300; 1400-1630,0800-1200,-,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0800-1200,-,-,,,,,
Namibia,,OTJIWARONGO,,,+264 651 3500,,3,,0830-1300; 1400-1630,0800-1200,-,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0800-1200,-,-,,,,,
Namibia,,SWAKOPMUND,,,+264 641 2720,,3,,0830-1300; 1400-1630,0800-1200,-,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0800-1200,-,-,,,,,
Namibia,,TSUMEB,,,+264 671 21811,,3,,0830-1300; 1400-1630,0800-1200,-,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0800-1200,-,-,,,,,
Namibia,,WINDHOEK,,,+264 61 228988,,3,,0830-1300; 1400-1630,0800-1200,-,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0830-1300; 1400-1630,0800-1200,-,-,,,,,
Nauru,,NAURU,,,+674 444 3201,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,,
Nepal,,BHAIRAHWA ,Nepal Telecommunications Corporation Regional Office,,+977 71 520828,,3,,1000-1700 Sunday to Friday no service on Saturday and public holidays,1000-1700 Sunday to Friday no service on Saturday and public holidays,1000-1700 Sunday to Friday no service on Saturday and public holidays,1000-1700,1000-1700,1000-1700,1000-1700,1000-1700,-,1000-1700,-,,,,,
Nepal,,BIRATNAGAR ,Nepal Telecommunications Corporation Regional Office,,+977 21 525122,,3,,1000-1700 Sunday to Friday no service on Saturday and public holidays,1000-1700 Sunday to Friday no service on Saturday and public holidays,1000-1700 Sunday to Friday no service on Saturday and public holidays,1000-1700,1000-1700,1000-1700,1000-1700,1000-1700,-,1000-1700,-,,,,,
Nepal,,BIRGUNJ ,Nepal Telecommunications Corporation Regional Office,,+977 51 522978,,3,,1000-1700 Sunday to Friday no service on Saturday and public holidays,1000-1700 Sunday to Friday no service on Saturday and public holidays,1000-1700 Sunday to Friday no service on Saturday and public holidays,1000-1700,1000-1700,1000-1700,1000-1700,1000-1700,-,1000-1700,-,,,,,
